frequency_hz,snr_db,repeat,feature,window_size,sta_size,lta_size,label_onset,label_end,label_width_samples,retained_scale_count,snr_definition,pearson_abs
100,4,186,P,21,30,150,213,237,25,157,full_trace_mean_square,0.9470822456845729
100,4,186,SLTA,21,30,150,213,237,25,157,full_trace_mean_square,0.8347829628161091
100,4,186,Std,21,30,150,213,237,25,157,full_trace_mean_square,0.9570989666227695
100,4,186,S,21,30,150,213,237,25,157,full_trace_mean_square,0.36623974761103717
100,4,186,K,21,30,150,213,237,25,157,full_trace_mean_square,0.3870872071684002
100,4,187,M,21,30,150,213,237,25,139,full_trace_mean_square,0.9448656849678103
100,4,187,P,21,30,150,213,237,25,139,full_trace_mean_square,0.9460795302522974
100,4,187,SLTA,21,30,150,213,237,25,139,full_trace_mean_square,0.8386547185845822
100,4,187,Std,21,30,150,213,237,25,139,full_trace_mean_square,0.9585674260840988
100,4,187,S,21,30,150,213,237,25,139,full_trace_mean_square,0.356801110840761
100,4,187,K,21,30,150,213,237,25,139,full_trace_mean_square,0.35157569829664603
100,4,188,M,21,30,150,213,237,25,163,full_trace_mean_square,0.9436794287040419
100,4,188,P,21,30,150,213,237,25,163,full_trace_mean_square,0.9460927238163015
100,4,188,SLTA,21,30,150,213,237,25,163,full_trace_mean_square,0.8297045387519958
100,4,188,Std,21,30,150,213,237,25,163,full_trace_mean_square,0.9573027090158314
100,4,188,S,21,30,150,213,237,25,163,full_trace_mean_square,0.3338290799539736
100,4,188,K,21,30,150,213,237,25,163,full_trace_mean_square,0.38694922099190115
100,4,189,M,21,30,150,213,237,25,156,full_trace_mean_square,0.9447832300813302
100,4,189,P,21,30,150,213,237,25,156,full_trace_mean_square,0.9461222177467916
100,4,189,SLTA,21,30,150,213,237,25,156,full_trace_mean_square,0.833298868429699
100,4,189,Std,21,30,150,213,237,25,156,full_trace_mean_square,0.957978715094833
100,4,189,S,21,30,150,213,237,25,156,full_trace_mean_square,0.3533537563198264
100,4,189,K,21,30,150,213,237,25,156,full_trace_mean_square,0.3513058537649443
100,4,190,M,21,30,150,213,237,25,160,full_trace_mean_square,0.9418146691085134
100,4,190,P,21,30,150,213,237,25,160,full_trace_mean_square,0.9455085423940686
100,4,190,SLTA,21,30,150,213,237,25,160,full_trace_mean_square,0.81925354782635
100,4,190,Std,21,30,150,213,237,25,160,full_trace_mean_square,0.9575341749281598
100,4,190,S,21,30,150,213,237,25,160,full_trace_mean_square,0.4269625608837384
100,4,190,K,21,30,150,213,237,25,160,full_trace_mean_square,0.4090571449110649
100,4,191,M,21,30,150,213,237,25,165,full_trace_mean_square,0.9405310869509855
100,4,191,P,21,30,150,213,237,25,165,full_trace_mean_square,0.945853959034115
100,4,191,SLTA,21,30,150,213,237,25,165,full_trace_mean_square,0.8377240730899265
100,4,191,Std,21,30,150,213,237,25,165,full_trace_mean_square,0.9568819067287282
100,4,191,S,21,30,150,213,237,25,165,full_trace_mean_square,0.39031163718110945
100,4,191,K,21,30,150,213,237,25,165,full_trace_mean_square,0.41319894556683506
100,4,192,M,21,30,150,213,237,25,160,full_trace_mean_square,0.9464843612699702
100,4,192,P,21,30,150,213,237,25,160,full_trace_mean_square,0.9462461431493452
100,4,192,SLTA,21,30,150,213,237,25,160,full_trace_mean_square,0.8442626201697522
100,4,192,Std,21,30,150,213,237,25,160,full_trace_mean_square,0.958789486946087
100,4,192,S,21,30,150,213,237,25,160,full_trace_mean_square,0.34918574987996964
100,4,192,K,21,30,150,213,237,25,160,full_trace_mean_square,0.3206393561193423
100,4,193,M,21,30,150,213,237,25,162,full_trace_mean_square,0.9448316841070947
100,4,193,P,21,30,150,213,237,25,162,full_trace_mean_square,0.9448915021768124
100,4,193,SLTA,21,30,150,213,237,25,162,full_trace_mean_square,0.821988488344368
100,4,193,Std,21,30,150,213,237,25,162,full_trace_mean_square,0.9590179633797609
100,4,193,S,21,30,150,213,237,25,162,full_trace_mean_square,0.4771044660945554
100,4,193,K,21,30,150,213,237,25,162,full_trace_mean_square,0.4407832113521414
100,4,194,M,21,30,150,213,237,25,167,full_trace_mean_square,0.9404442100936593
100,4,194,P,21,30,150,213,237,25,167,full_trace_mean_square,0.9451858507980377
100,4,194,SLTA,21,30,150,213,237,25,167,full_trace_mean_square,0.8140484868674253
100,4,194,Std,21,30,150,213,237,25,167,full_trace_mean_square,0.9564084693201723
100,4,194,S,21,30,150,213,237,25,167,full_trace_mean_square,0.3758696576168794
100,4,194,K,21,30,150,213,237,25,167,full_trace_mean_square,0.4057397700747978
100,4,195,M,21,30,150,213,237,25,180,full_trace_mean_square,0.9435696357863572
100,4,195,P,21,30,150,213,237,25,180,full_trace_mean_square,0.9460336057912334
100,4,195,SLTA,21,30,150,213,237,25,180,full_trace_mean_square,0.845022611354894
100,4,195,Std,21,30,150,213,237,25,180,full_trace_mean_square,0.958488236337321
100,4,195,S,21,30,150,213,237,25,180,full_trace_mean_square,0.3379561122393449
100,4,195,K,21,30,150,213,237,25,180,full_trace_mean_square,0.3615119753009534
100,4,196,M,21,30,150,213,237,25,152,full_trace_mean_square,0.943277390374729
100,4,196,P,21,30,150,213,237,25,152,full_trace_mean_square,0.9462636953236698
100,4,196,SLTA,21,30,150,213,237,25,152,full_trace_mean_square,0.8230314523730954
100,4,196,Std,21,30,150,213,237,25,152,full_trace_mean_square,0.9565136284788026
100,4,196,S,21,30,150,213,237,25,152,full_trace_mean_square,0.40053572556728084
100,4,196,K,21,30,150,213,237,25,152,full_trace_mean_square,0.41959755436507107
100,4,197,M,21,30,150,213,237,25,171,full_trace_mean_square,0.9411060083161894
100,4,197,P,21,30,150,213,237,25,171,full_trace_mean_square,0.9456851290184888
100,4,197,SLTA,21,30,150,213,237,25,171,full_trace_mean_square,0.846826615642676
100,4,197,Std,21,30,150,213,237,25,171,full_trace_mean_square,0.9576482610597146
100,4,197,S,21,30,150,213,237,25,171,full_trace_mean_square,0.4096208956256582
100,4,197,K,21,30,150,213,237,25,171,full_trace_mean_square,0.435634926395053
100,4,198,M,21,30,150,213,237,25,146,full_trace_mean_square,0.9409789205121646
100,4,198,P,21,30,150,213,237,25,146,full_trace_mean_square,0.9464055540221655
100,4,198,SLTA,21,30,150,213,237,25,146,full_trace_mean_square,0.8285022857990975
100,4,198,Std,21,30,150,213,237,25,146,full_trace_mean_square,0.9544376587343425
100,4,198,S,21,30,150,213,237,25,146,full_trace_mean_square,0.370515210404883
100,4,198,K,21,30,150,213,237,25,146,full_trace_mean_square,0.43851745352524024
100,4,199,M,21,30,150,213,237,25,155,full_trace_mean_square,0.9438628351236598
100,4,199,P,21,30,150,213,237,25,155,full_trace_mean_square,0.9454954533605086
100,4,199,SLTA,21,30,150,213,237,25,155,full_trace_mean_square,0.8299396829805218
100,4,199,Std,21,30,150,213,237,25,155,full_trace_mean_square,0.9584635593373375
100,4,199,S,21,30,150,213,237,25,155,full_trace_mean_square,0.3398409480890264
100,4,199,K,21,30,150,213,237,25,155,full_trace_mean_square,0.424891428053909
100,6,0,M,21,30,150,213,237,25,187,full_trace_mean_square,0.9451656450022642
100,6,0,P,21,30,150,213,237,25,187,full_trace_mean_square,0.9454356824595226
100,6,0,SLTA,21,30,150,213,237,25,187,full_trace_mean_square,0.8253921556269577
100,6,0,Std,21,30,150,213,237,25,187,full_trace_mean_square,0.9598161693264455
100,6,0,S,21,30,150,213,237,25,187,full_trace_mean_square,0.43436062295091765
100,6,0,K,21,30,150,213,237,25,187,full_trace_mean_square,0.4549530664186851
100,6,1,M,21,30,150,213,237,25,145,full_trace_mean_square,0.9460913626013592
100,6,1,P,21,30,150,213,237,25,145,full_trace_mean_square,0.9462832844803641
100,6,1,SLTA,21,30,150,213,237,25,145,full_trace_mean_square,0.8281902786583263
100,6,1,Std,21,30,150,213,237,25,145,full_trace_mean_square,0.958212100504848
100,6,1,S,21,30,150,213,237,25,145,full_trace_mean_square,0.35419418199697283
100,6,1,K,21,30,150,213,237,25,145,full_trace_mean_square,0.3688277303315567
100,6,2,M,21,30,150,213,237,25,162,full_trace_mean_square,0.9447293967559675
100,6,2,P,21,30,150,213,237,25,162,full_trace_mean_square,0.9462030116634271
100,6,2,SLTA,21,30,150,213,237,25,162,full_trace_mean_square,0.8304521565373225
100,6,2,Std,21,30,150,213,237,25,162,full_trace_mean_square,0.9590748959483806
100,6,2,S,21,30,150,213,237,25,162,full_trace_mean_square,0.43230252392905116
100,6,2,K,21,30,150,213,237,25,162,full_trace_mean_square,0.4097775514720468
100,6,3,M,21,30,150,213,237,25,157,full_trace_mean_square,0.9464800966785758
100,6,3,P,21,30,150,213,237,25,157,full_trace_mean_square,0.9451538332858124
100,6,3,SLTA,21,30,150,213,237,25,157,full_trace_mean_square,0.8251963791865031
100,6,3,Std,21,30,150,213,237,25,157,full_trace_mean_square,0.9600600753755552
100,6,3,S,21,30,150,213,237,25,157,full_trace_mean_square,0.38891253855241986
100,6,3,K,21,30,150,213,237,25,157,full_trace_mean_square,0.43417220516319
100,6,4,M,21,30,150,213,237,25,168,full_trace_mean_square,0.9445593862958659
100,6,4,P,21,30,150,213,237,25,168,full_trace_mean_square,0.9457148447910063
100,6,4,SLTA,21,30,150,213,237,25,168,full_trace_mean_square,0.8083652090592905
100,6,4,Std,21,30,150,213,237,25,168,full_trace_mean_square,0.958706547938499
100,6,4,S,21,30,150,213,237,25,168,full_trace_mean_square,0.4015669693349167
100,6,4,K,21,30,150,213,237,25,168,full_trace_mean_square,0.43041250179278573
100,6,5,M,21,30,150,213,237,25,161,full_trace_mean_square,0.9430565934178803
100,6,5,P,21,30,150,213,237,25,161,full_trace_mean_square,0.9450214768238391
100,6,5,SLTA,21,30,150,213,237,25,161,full_trace_mean_square,0.8349153725829387
100,6,5,Std,21,30,150,213,237,25,161,full_trace_mean_square,0.9586964941360119
100,6,5,S,21,30,150,213,237,25,161,full_trace_mean_square,0.5056131640011271
100,6,5,K,21,30,150,213,237,25,161,full_trace_mean_square,0.4456824771079657
100,6,6,M,21,30,150,213,237,25,163,full_trace_mean_square,0.9450901649564531
100,6,6,P,21,30,150,213,237,25,163,full_trace_mean_square,0.9457433094690957
100,6,6,SLTA,21,30,150,213,237,25,163,full_trace_mean_square,0.8234926790802644
100,6,6,Std,21,30,150,213,237,25,163,full_trace_mean_square,0.9607721624507437
100,6,6,S,21,30,150,213,237,25,163,full_trace_mean_square,0.33329507084181365
100,6,6,K,21,30,150,213,237,25,163,full_trace_mean_square,0.32600925211354476
100,6,7,M,21,30,150,213,237,25,176,full_trace_mean_square,0.9460083135831384
100,6,7,P,21,30,150,213,237,25,176,full_trace_mean_square,0.9453272633097194
100,6,7,SLTA,21,30,150,213,237,25,176,full_trace_mean_square,0.8408875778439602
100,6,7,Std,21,30,150,213,237,25,176,full_trace_mean_square,0.9598673385104385
100,6,7,S,21,30,150,213,237,25,176,full_trace_mean_square,0.4427272666193251
100,6,7,K,21,30,150,213,237,25,176,full_trace_mean_square,0.4741593192270397
100,6,8,M,21,30,150,213,237,25,163,full_trace_mean_square,0.9450425173480641
100,6,8,P,21,30,150,213,237,25,163,full_trace_mean_square,0.9453201098301748
100,6,8,SLTA,21,30,150,213,237,25,163,full_trace_mean_square,0.8182472012031737
100,6,8,Std,21,30,150,213,237,25,163,full_trace_mean_square,0.9596829722582491
100,6,8,S,21,30,150,213,237,25,163,full_trace_mean_square,0.4370810673851382
100,6,8,K,21,30,150,213,237,25,163,full_trace_mean_square,0.41634730602512093
100,6,9,M,21,30,150,213,237,25,159,full_trace_mean_square,0.9474931955487398
100,6,9,P,21,30,150,213,237,25,159,full_trace_mean_square,0.9454245242692947
100,6,9,SLTA,21,30,150,213,237,25,159,full_trace_mean_square,0.8205365991382183
100,6,9,Std,21,30,150,213,237,25,159,full_trace_mean_square,0.9592781422069563
100,6,9,S,21,30,150,213,237,25,159,full_trace_mean_square,0.5026420776377469
100,6,9,K,21,30,150,213,237,25,159,full_trace_mean_square,0.4060940965523025
100,6,10,M,21,30,150,213,237,25,173,full_trace_mean_square,0.9444525444289243
100,6,10,P,21,30,150,213,237,25,173,full_trace_mean_square,0.9463630479634956
100,6,10,SLTA,21,30,150,213,237,25,173,full_trace_mean_square,0.8083602859741252
100,6,10,Std,21,30,150,213,237,25,173,full_trace_mean_square,0.9571276918230389
100,6,10,S,21,30,150,213,237,25,173,full_trace_mean_square,0.440905679661533
100,6,10,K,21,30,150,213,237,25,173,full_trace_mean_square,0.33557667991363144
100,6,11,M,21,30,150,213,237,25,168,full_trace_mean_square,0.944541722780683
100,6,11,P,21,30,150,213,237,25,168,full_trace_mean_square,0.9465033179636837
100,6,11,SLTA,21,30,150,213,237,25,168,full_trace_mean_square,0.8396436862911671
100,6,11,Std,21,30,150,213,237,25,168,full_trace_mean_square,0.9599874321598696
100,6,11,S,21,30,150,213,237,25,168,full_trace_mean_square,0.36368085692430163
100,6,11,K,21,30,150,213,237,25,168,full_trace_mean_square,0.3254769324930809
100,6,12,M,21,30,150,213,237,25,164,full_trace_mean_square,0.9468148907144859
100,6,12,P,21,30,150,213,237,25,164,full_trace_mean_square,0.9457530207871385
100,6,12,SLTA,21,30,150,213,237,25,164,full_trace_mean_square,0.8344849606444261
100,6,12,Std,21,30,150,213,237,25,164,full_trace_mean_square,0.9596808578469964
100,6,12,S,21,30,150,213,237,25,164,full_trace_mean_square,0.34314742464376735
100,6,12,K,21,30,150,213,237,25,164,full_trace_mean_square,0.43714996229571973
100,6,13,M,21,30,150,213,237,25,176,full_trace_mean_square,0.9442161745167009
100,6,13,P,21,30,150,213,237,25,176,full_trace_mean_square,0.9457436534556644
100,6,13,SLTA,21,30,150,213,237,25,176,full_trace_mean_square,0.8123242771905247
100,6,13,Std,21,30,150,213,237,25,176,full_trace_mean_square,0.9588588296739331
100,6,13,S,21,30,150,213,237,25,176,full_trace_mean_square,0.3560866432133108
100,6,13,K,21,30,150,213,237,25,176,full_trace_mean_square,0.36723407619083487
100,6,14,M,21,30,150,213,237,25,156,full_trace_mean_square,0.9440122061001792
100,6,14,P,21,30,150,213,237,25,156,full_trace_mean_square,0.9463138327072256
100,6,14,SLTA,21,30,150,213,237,25,156,full_trace_mean_square,0.8355935507270956
100,6,14,Std,21,30,150,213,237,25,156,full_trace_mean_square,0.9585579550197438
100,6,14,S,21,30,150,213,237,25,156,full_trace_mean_square,0.4100622323643976
100,6,14,K,21,30,150,213,237,25,156,full_trace_mean_square,0.3607198914865614
100,6,15,M,21,30,150,213,237,25,162,full_trace_mean_square,0.9453508882784072
100,6,15,P,21,30,150,213,237,25,162,full_trace_mean_square,0.9445925603037578
100,6,15,SLTA,21,30,150,213,237,25,162,full_trace_mean_square,0.8446669854712857
100,6,15,Std,21,30,150,213,237,25,162,full_trace_mean_square,0.9594543841926909
100,6,15,S,21,30,150,213,237,25,162,full_trace_mean_square,0.40340157898831813
100,6,15,K,21,30,150,213,237,25,162,full_trace_mean_square,0.41504707144816194
100,6,16,M,21,30,150,213,237,25,159,full_trace_mean_square,0.9456723627897166
100,6,16,P,21,30,150,213,237,25,159,full_trace_mean_square,0.9455405914496339
100,6,16,SLTA,21,30,150,213,237,25,159,full_trace_mean_square,0.8310773399534589
100,6,16,Std,21,30,150,213,237,25,159,full_trace_mean_square,0.9593810490637934
100,6,16,S,21,30,150,213,237,25,159,full_trace_mean_square,0.4473538548167125
100,6,16,K,21,30,150,213,237,25,159,full_trace_mean_square,0.43058595425338575
100,6,17,M,21,30,150,213,237,25,156,full_trace_mean_square,0.9466105610179053
100,6,17,P,21,30,150,213,237,25,156,full_trace_mean_square,0.9456519598332329
100,6,17,SLTA,21,30,150,213,237,25,156,full_trace_mean_square,0.8091027610627761
100,6,17,Std,21,30,150,213,237,25,156,full_trace_mean_square,0.9596604306253097
100,6,17,S,21,30,150,213,237,25,156,full_trace_mean_square,0.5598308884214089
100,6,17,K,21,30,150,213,237,25,156,full_trace_mean_square,0.4885682706614806
100,6,18,M,21,30,150,213,237,25,165,full_trace_mean_square,0.9448666921006277
100,6,18,P,21,30,150,213,237,25,165,full_trace_mean_square,0.9456595837548891
100,6,18,SLTA,21,30,150,213,237,25,165,full_trace_mean_square,0.8393331845860107
100,6,18,Std,21,30,150,213,237,25,165,full_trace_mean_square,0.9597389813369664
100,6,18,S,21,30,150,213,237,25,165,full_trace_mean_square,0.26653752474843845
100,6,18,K,21,30,150,213,237,25,165,full_trace_mean_square,0.3203781978028627
100,6,19,M,21,30,150,213,237,25,168,full_trace_mean_square,0.9445837305552375
100,6,19,P,21,30,150,213,237,25,168,full_trace_mean_square,0.9459887113305475
100,6,19,SLTA,21,30,150,213,237,25,168,full_trace_mean_square,0.8459228237263883
100,6,19,Std,21,30,150,213,237,25,168,full_trace_mean_square,0.9583948576335808
100,6,19,S,21,30,150,213,237,25,168,full_trace_mean_square,0.4101101609121021
100,6,19,K,21,30,150,213,237,25,168,full_trace_mean_square,0.4021325370218677
100,6,20,M,21,30,150,213,237,25,161,full_trace_mean_square,0.9472422507903564
100,6,20,P,21,30,150,213,237,25,161,full_trace_mean_square,0.9458288026311522
100,6,20,SLTA,21,30,150,213,237,25,161,full_trace_mean_square,0.8382539975760387
100,6,20,Std,21,30,150,213,237,25,161,full_trace_mean_square,0.9600157908244171
100,6,20,S,21,30,150,213,237,25,161,full_trace_mean_square,0.39722314119645974
100,6,20,K,21,30,150,213,237,25,161,full_trace_mean_square,0.40592746128155527
100,6,21,M,21,30,150,213,237,25,183,full_trace_mean_square,0.9479929946576641
100,6,21,P,21,30,150,213,237,25,183,full_trace_mean_square,0.9463704692607261
100,6,21,SLTA,21,30,150,213,237,25,183,full_trace_mean_square,0.8282528292187095
100,6,21,Std,21,30,150,213,237,25,183,full_trace_mean_square,0.9601895387713777
100,6,21,S,21,30,150,213,237,25,183,full_trace_mean_square,0.3766326105883964
100,6,21,K,21,30,150,213,237,25,183,full_trace_mean_square,0.41431862936497404
100,6,22,M,21,30,150,213,237,25,170,full_trace_mean_square,0.9453527359068509
100,6,22,P,21,30,150,213,237,25,170,full_trace_mean_square,0.9463118042868573
100,6,22,SLTA,21,30,150,213,237,25,170,full_trace_mean_square,0.8240316086972816
100,6,22,Std,21,30,150,213,237,25,170,full_trace_mean_square,0.9589167631251301
100,6,22,S,21,30,150,213,237,25,170,full_trace_mean_square,0.3732054281838176
100,6,22,K,21,30,150,213,237,25,170,full_trace_mean_square,0.3474277594285509
100,6,23,M,21,30,150,213,237,25,167,full_trace_mean_square,0.9426917741563263
100,6,23,P,21,30,150,213,237,25,167,full_trace_mean_square,0.9451871765683287
100,6,23,SLTA,21,30,150,213,237,25,167,full_trace_mean_square,0.8219454879723012
100,6,23,Std,21,30,150,213,237,25,167,full_trace_mean_square,0.9589167567535101
100,6,23,S,21,30,150,213,237,25,167,full_trace_mean_square,0.3034480359339032
100,6,23,K,21,30,150,213,237,25,167,full_trace_mean_square,0.3621935271366384
100,6,24,M,21,30,150,213,237,25,148,full_trace_mean_square,0.945389443372501
100,6,24,P,21,30,150,213,237,25,148,full_trace_mean_square,0.9464248820419182
100,6,24,SLTA,21,30,150,213,237,25,148,full_trace_mean_square,0.8418566372500029
100,6,24,Std,21,30,150,213,237,25,148,full_trace_mean_square,0.9585874391752153
100,6,24,S,21,30,150,213,237,25,148,full_trace_mean_square,0.2599757594181392
100,6,24,K,21,30,150,213,237,25,148,full_trace_mean_square,0.312905715527215
100,6,25,M,21,30,150,213,237,25,153,full_trace_mean_square,0.9429147346455782
100,6,25,P,21,30,150,213,237,25,153,full_trace_mean_square,0.9455879622334564
100,6,25,SLTA,21,30,150,213,237,25,153,full_trace_mean_square,0.8342993467044341
100,6,25,Std,21,30,150,213,237,25,153,full_trace_mean_square,0.9586953246067232
100,6,25,S,21,30,150,213,237,25,153,full_trace_mean_square,0.38413460120778004
100,6,25,K,21,30,150,213,237,25,153,full_trace_mean_square,0.34081695933037914
100,6,26,M,21,30,150,213,237,25,154,full_trace_mean_square,0.9454539148376567
100,6,26,P,21,30,150,213,237,25,154,full_trace_mean_square,0.9460323294780405
100,6,26,SLTA,21,30,150,213,237,25,154,full_trace_mean_square,0.8301892598153315
100,6,26,Std,21,30,150,213,237,25,154,full_trace_mean_square,0.9584414552296264
100,6,26,S,21,30,150,213,237,25,154,full_trace_mean_square,0.4981234930635861
100,6,26,K,21,30,150,213,237,25,154,full_trace_mean_square,0.3487360410917152
100,6,27,M,21,30,150,213,237,25,182,full_trace_mean_square,0.9430270651730157
100,6,27,P,21,30,150,213,237,25,182,full_trace_mean_square,0.9459170662857206
100,6,27,SLTA,21,30,150,213,237,25,182,full_trace_mean_square,0.8282573397905302
100,6,27,Std,21,30,150,213,237,25,182,full_trace_mean_square,0.959403725836096
100,6,27,S,21,30,150,213,237,25,182,full_trace_mean_square,0.31471361965686145
100,6,27,K,21,30,150,213,237,25,182,full_trace_mean_square,0.36936076963786013
100,6,28,M,21,30,150,213,237,25,156,full_trace_mean_square,0.9473162453175563
100,6,28,P,21,30,150,213,237,25,156,full_trace_mean_square,0.9461446551269771
100,6,28,SLTA,21,30,150,213,237,25,156,full_trace_mean_square,0.8176859480510152
100,6,28,Std,21,30,150,213,237,25,156,full_trace_mean_square,0.959418062352693
100,6,28,S,21,30,150,213,237,25,156,full_trace_mean_square,0.4332490720787182
100,6,28,K,21,30,150,213,237,25,156,full_trace_mean_square,0.3865254317750475
100,6,29,M,21,30,150,213,237,25,152,full_trace_mean_square,0.9457156095920417
100,6,29,P,21,30,150,213,237,25,152,full_trace_mean_square,0.9459610248600214
100,6,29,SLTA,21,30,150,213,237,25,152,full_trace_mean_square,0.8266793257809052
100,6,29,Std,21,30,150,213,237,25,152,full_trace_mean_square,0.9587853796007244
100,6,29,S,21,30,150,213,237,25,152,full_trace_mean_square,0.39687217147865406
100,6,29,K,21,30,150,213,237,25,152,full_trace_mean_square,0.41916407487123425
100,6,30,M,21,30,150,213,237,25,169,full_trace_mean_square,0.9443585916382148
100,6,30,P,21,30,150,213,237,25,169,full_trace_mean_square,0.9463281033909416
100,6,30,SLTA,21,30,150,213,237,25,169,full_trace_mean_square,0.8195586538929053
100,6,30,Std,21,30,150,213,237,25,169,full_trace_mean_square,0.958351525337575
100,6,30,S,21,30,150,213,237,25,169,full_trace_mean_square,0.4413426971257778
100,6,30,K,21,30,150,213,237,25,169,full_trace_mean_square,0.3463577715323304
100,6,31,M,21,30,150,213,237,25,176,full_trace_mean_square,0.947989284873406
100,6,31,P,21,30,150,213,237,25,176,full_trace_mean_square,0.9461753927246063
100,6,31,SLTA,21,30,150,213,237,25,176,full_trace_mean_square,0.8523556532383877
100,6,31,Std,21,30,150,213,237,25,176,full_trace_mean_square,0.9598396024616194
100,6,31,S,21,30,150,213,237,25,176,full_trace_mean_square,0.37632826198133085
100,6,31,K,21,30,150,213,237,25,176,full_trace_mean_square,0.39826574048152696
100,6,32,M,21,30,150,213,237,25,160,full_trace_mean_square,0.9463914892941678
100,6,32,P,21,30,150,213,237,25,160,full_trace_mean_square,0.9462367447003688
100,6,32,SLTA,21,30,150,213,237,25,160,full_trace_mean_square,0.8039124944110748
100,6,32,Std,21,30,150,213,237,25,160,full_trace_mean_square,0.9579038053687682
100,6,32,S,21,30,150,213,237,25,160,full_trace_mean_square,0.3798835098353143
100,6,32,K,21,30,150,213,237,25,160,full_trace_mean_square,0.3102879495075326
100,6,33,M,21,30,150,213,237,25,151,full_trace_mean_square,0.9475870347861916
100,6,33,P,21,30,150,213,237,25,151,full_trace_mean_square,0.9457669631318819
100,6,33,SLTA,21,30,150,213,237,25,151,full_trace_mean_square,0.842107081371034
100,6,33,Std,21,30,150,213,237,25,151,full_trace_mean_square,0.9590215336414678
100,6,33,S,21,30,150,213,237,25,151,full_trace_mean_square,0.2859610685222507
100,6,33,K,21,30,150,213,237,25,151,full_trace_mean_square,0.2811342489857575
100,6,34,M,21,30,150,213,237,25,156,full_trace_mean_square,0.9470074376423697
100,6,34,P,21,30,150,213,237,25,156,full_trace_mean_square,0.9460013813294171
100,6,34,SLTA,21,30,150,213,237,25,156,full_trace_mean_square,0.842807041912568
100,6,34,Std,21,30,150,213,237,25,156,full_trace_mean_square,0.960338124626068
100,6,34,S,21,30,150,213,237,25,156,full_trace_mean_square,0.35764655340540086
100,6,34,K,21,30,150,213,237,25,156,full_trace_mean_square,0.39574369026687933
100,6,35,M,21,30,150,213,237,25,160,full_trace_mean_square,0.946892725666952
100,6,35,P,21,30,150,213,237,25,160,full_trace_mean_square,0.9457762477802664
100,6,35,SLTA,21,30,150,213,237,25,160,full_trace_mean_square,0.8196347436379593
100,6,35,Std,21,30,150,213,237,25,160,full_trace_mean_square,0.9594799790622833
100,6,35,S,21,30,150,213,237,25,160,full_trace_mean_square,0.30975662602677795
100,6,35,K,21,30,150,213,237,25,160,full_trace_mean_square,0.33860987556617733
100,6,36,M,21,30,150,213,237,25,161,full_trace_mean_square,0.9460889537325455
100,6,36,P,21,30,150,213,237,25,161,full_trace_mean_square,0.9461106588650544
100,6,36,SLTA,21,30,150,213,237,25,161,full_trace_mean_square,0.845669073821134
100,6,36,Std,21,30,150,213,237,25,161,full_trace_mean_square,0.9594949060565202
100,6,36,S,21,30,150,213,237,25,161,full_trace_mean_square,0.3551308785760865
100,6,36,K,21,30,150,213,237,25,161,full_trace_mean_square,0.31550886362582603
100,6,37,M,21,30,150,213,237,25,161,full_trace_mean_square,0.9450935530614394
100,6,37,P,21,30,150,213,237,25,161,full_trace_mean_square,0.9462518186680261
100,6,37,SLTA,21,30,150,213,237,25,161,full_trace_mean_square,0.8292419756375984
100,6,37,Std,21,30,150,213,237,25,161,full_trace_mean_square,0.9591154936680729
100,6,37,S,21,30,150,213,237,25,161,full_trace_mean_square,0.3486777680714933
100,6,37,K,21,30,150,213,237,25,161,full_trace_mean_square,0.28687870543205757
100,6,38,M,21,30,150,213,237,25,164,full_trace_mean_square,0.9447573161479665
100,6,38,P,21,30,150,213,237,25,164,full_trace_mean_square,0.9467482320737944
100,6,38,SLTA,21,30,150,213,237,25,164,full_trace_mean_square,0.84188472506785
100,6,38,Std,21,30,150,213,237,25,164,full_trace_mean_square,0.958178286344064
100,6,38,S,21,30,150,213,237,25,164,full_trace_mean_square,0.33891561064455944
100,6,38,K,21,30,150,213,237,25,164,full_trace_mean_square,0.3537156836097198
100,6,39,M,21,30,150,213,237,25,141,full_trace_mean_square,0.9478649426522406
100,6,39,P,21,30,150,213,237,25,141,full_trace_mean_square,0.9458227772371682
100,6,39,SLTA,21,30,150,213,237,25,141,full_trace_mean_square,0.8413438690093741
100,6,39,Std,21,30,150,213,237,25,141,full_trace_mean_square,0.9604563001331182
100,6,39,S,21,30,150,213,237,25,141,full_trace_mean_square,0.39119346320651266
100,6,39,K,21,30,150,213,237,25,141,full_trace_mean_square,0.4388261383340696
100,6,40,M,21,30,150,213,237,25,169,full_trace_mean_square,0.9473945634110139
100,6,40,P,21,30,150,213,237,25,169,full_trace_mean_square,0.9458093003843182
100,6,40,SLTA,21,30,150,213,237,25,169,full_trace_mean_square,0.8380423009459209
100,6,40,Std,21,30,150,213,237,25,169,full_trace_mean_square,0.9601101602431265
100,6,40,S,21,30,150,213,237,25,169,full_trace_mean_square,0.4064941145331215
100,6,40,K,21,30,150,213,237,25,169,full_trace_mean_square,0.410659995126649
100,6,41,M,21,30,150,213,237,25,173,full_trace_mean_square,0.9454182872134104
100,6,41,P,21,30,150,213,237,25,173,full_trace_mean_square,0.9465732816919606
100,6,41,SLTA,21,30,150,213,237,25,173,full_trace_mean_square,0.8183954489746152
100,6,41,Std,21,30,150,213,237,25,173,full_trace_mean_square,0.957401025350579
100,6,41,S,21,30,150,213,237,25,173,full_trace_mean_square,0.29314891589091674
100,6,41,K,21,30,150,213,237,25,173,full_trace_mean_square,0.30222335095427627
