frequency_hz,snr_db,repeat_id,feature_set,true_arrival,predicted_arrival,error_ms,abs_error_ms,le2ms,le5ms,le10ms,reliable,cluster_num,valid_peak_count,peak_position,stop_reason,hos_scale_count
150,-2.0,92,P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,68
150,-2.0,92,M+P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,68
150,-2.0,93,M,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,74
150,-2.0,93,P,292,295.0,3.0,3.0,False,True,True,True,2,1,297.0,unique_valid_peak,74
150,-2.0,93,Std,292,294.0,2.0,2.0,True,True,True,True,2,1,303.0,unique_valid_peak,74
150,-2.0,93,M+P,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,74
150,-2.0,93,M+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,303.0,unique_valid_peak,74
150,-2.0,93,P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,74
150,-2.0,93,M+P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,74
150,-2.0,94,M,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,72
150,-2.0,94,P,292,295.0,3.0,3.0,False,True,True,True,2,1,304.0,unique_valid_peak,72
150,-2.0,94,Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,72
150,-2.0,94,M+P,292,295.0,3.0,3.0,False,True,True,True,2,1,297.0,unique_valid_peak,72
150,-2.0,94,M+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,72
150,-2.0,94,P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,304.0,unique_valid_peak,72
150,-2.0,94,M+P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,72
150,-2.0,95,M,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,68
150,-2.0,95,P,292,294.0,2.0,2.0,True,True,True,True,2,1,296.0,unique_valid_peak,68
150,-2.0,95,Std,292,292.0,0.0,0.0,True,True,True,True,2,1,295.0,unique_valid_peak,68
150,-2.0,95,M+P,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,68
150,-2.0,95,M+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,296.0,unique_valid_peak,68
150,-2.0,95,P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,296.0,unique_valid_peak,68
150,-2.0,95,M+P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,296.0,unique_valid_peak,68
150,-2.0,96,M,292,293.0,1.0,1.0,True,True,True,True,2,1,296.0,unique_valid_peak,65
150,-2.0,96,P,292,295.0,3.0,3.0,False,True,True,True,2,1,297.0,unique_valid_peak,65
150,-2.0,96,Std,292,294.0,2.0,2.0,True,True,True,True,2,1,296.0,unique_valid_peak,65
150,-2.0,96,M+P,292,294.0,2.0,2.0,True,True,True,True,2,1,296.0,unique_valid_peak,65
150,-2.0,96,M+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,296.0,unique_valid_peak,65
150,-2.0,96,P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,65
150,-2.0,96,M+P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,296.0,unique_valid_peak,65
150,-2.0,97,M,292,294.0,2.0,2.0,True,True,True,True,2,1,303.0,unique_valid_peak,66
150,-2.0,97,P,292,295.0,3.0,3.0,False,True,True,True,2,1,303.0,unique_valid_peak,66
150,-2.0,97,Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,66
150,-2.0,97,M+P,292,295.0,3.0,3.0,False,True,True,True,2,1,303.0,unique_valid_peak,66
150,-2.0,97,M+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,66
150,-2.0,97,P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,303.0,unique_valid_peak,66
150,-2.0,97,M+P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,303.0,unique_valid_peak,66
150,-2.0,98,M,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,83
150,-2.0,98,P,292,295.0,3.0,3.0,False,True,True,True,2,1,296.0,unique_valid_peak,83
150,-2.0,98,Std,292,294.0,2.0,2.0,True,True,True,True,2,1,296.0,unique_valid_peak,83
150,-2.0,98,M+P,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,83
150,-2.0,98,M+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,303.0,unique_valid_peak,83
150,-2.0,98,P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,296.0,unique_valid_peak,83
150,-2.0,98,M+P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,83
150,-2.0,99,M,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,68
150,-2.0,99,P,292,294.0,2.0,2.0,True,True,True,True,2,1,296.0,unique_valid_peak,68
150,-2.0,99,Std,292,293.0,1.0,1.0,True,True,True,True,2,1,295.0,unique_valid_peak,68
150,-2.0,99,M+P,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,68
150,-2.0,99,M+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,296.0,unique_valid_peak,68
150,-2.0,99,P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,296.0,unique_valid_peak,68
150,-2.0,99,M+P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,296.0,unique_valid_peak,68
150,-2.0,100,M,292,295.0,3.0,3.0,False,True,True,True,2,1,303.0,unique_valid_peak,83
150,-2.0,100,P,292,295.0,3.0,3.0,False,True,True,True,2,1,304.0,unique_valid_peak,83
150,-2.0,100,Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,83
150,-2.0,100,M+P,292,295.0,3.0,3.0,False,True,True,True,2,1,303.0,unique_valid_peak,83
150,-2.0,100,M+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,83
150,-2.0,100,P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,304.0,unique_valid_peak,83
150,-2.0,100,M+P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,303.0,unique_valid_peak,83
150,-2.0,101,M,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,63
150,-2.0,101,P,292,295.0,3.0,3.0,False,True,True,True,2,1,297.0,unique_valid_peak,63
150,-2.0,101,Std,292,293.0,1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,63
150,-2.0,101,M+P,292,295.0,3.0,3.0,False,True,True,True,2,1,297.0,unique_valid_peak,63
150,-2.0,101,M+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,303.0,unique_valid_peak,63
150,-2.0,101,P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,296.0,unique_valid_peak,63
150,-2.0,101,M+P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,63
150,-2.0,102,M,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,60
150,-2.0,102,P,292,295.0,3.0,3.0,False,True,True,True,2,1,297.0,unique_valid_peak,60
150,-2.0,102,Std,292,294.0,2.0,2.0,True,True,True,True,2,1,304.0,unique_valid_peak,60
150,-2.0,102,M+P,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,60
150,-2.0,102,M+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,303.0,unique_valid_peak,60
150,-2.0,102,P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,60
150,-2.0,102,M+P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,60
150,-2.0,103,M,292,294.0,2.0,2.0,True,True,True,True,2,1,303.0,unique_valid_peak,77
150,-2.0,103,P,292,295.0,3.0,3.0,False,True,True,True,2,1,304.0,unique_valid_peak,77
150,-2.0,103,Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,77
150,-2.0,103,M+P,292,295.0,3.0,3.0,False,True,True,True,2,1,303.0,unique_valid_peak,77
150,-2.0,103,M+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,77
150,-2.0,103,P+Std,292,295.0,3.0,3.0,False,True,True,True,2,1,304.0,unique_valid_peak,77
150,-2.0,103,M+P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,77
150,-2.0,104,M,292,295.0,3.0,3.0,False,True,True,True,2,1,303.0,unique_valid_peak,75
150,-2.0,104,P,292,295.0,3.0,3.0,False,True,True,True,2,1,296.0,unique_valid_peak,75
150,-2.0,104,Std,292,294.0,2.0,2.0,True,True,True,True,2,1,303.0,unique_valid_peak,75
150,-2.0,104,M+P,292,295.0,3.0,3.0,False,True,True,True,2,1,303.0,unique_valid_peak,75
150,-2.0,104,M+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,303.0,unique_valid_peak,75
150,-2.0,104,P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,296.0,unique_valid_peak,75
150,-2.0,104,M+P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,303.0,unique_valid_peak,75
150,-2.0,105,M,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,68
150,-2.0,105,P,292,295.0,3.0,3.0,False,True,True,True,2,1,297.0,unique_valid_peak,68
150,-2.0,105,Std,292,294.0,2.0,2.0,True,True,True,True,2,1,296.0,unique_valid_peak,68
150,-2.0,105,M+P,292,295.0,3.0,3.0,False,True,True,True,2,1,297.0,unique_valid_peak,68
150,-2.0,105,M+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,68
150,-2.0,105,P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,68
150,-2.0,105,M+P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,68
150,-2.0,106,M,292,293.0,1.0,1.0,True,True,True,True,2,1,296.0,unique_valid_peak,53
150,-2.0,106,P,292,294.0,2.0,2.0,True,True,True,True,2,1,296.0,unique_valid_peak,53
150,-2.0,106,Std,292,292.0,0.0,0.0,True,True,True,True,2,1,295.0,unique_valid_peak,53
150,-2.0,106,M+P,292,294.0,2.0,2.0,True,True,True,True,2,1,296.0,unique_valid_peak,53
150,-2.0,106,M+Std,292,292.0,0.0,0.0,True,True,True,True,2,1,296.0,unique_valid_peak,53
150,-2.0,106,P+Std,292,293.0,1.0,1.0,True,True,True,True,2,1,296.0,unique_valid_peak,53
150,-2.0,106,M+P+Std,292,293.0,1.0,1.0,True,True,True,True,2,1,296.0,unique_valid_peak,53
150,-2.0,107,M,292,294.0,2.0,2.0,True,True,True,True,2,1,303.0,unique_valid_peak,76
150,-2.0,107,P,292,295.0,3.0,3.0,False,True,True,True,2,1,297.0,unique_valid_peak,76
150,-2.0,107,Std,292,294.0,2.0,2.0,True,True,True,True,2,1,303.0,unique_valid_peak,76
150,-2.0,107,M+P,292,295.0,3.0,3.0,False,True,True,True,2,1,297.0,unique_valid_peak,76
150,-2.0,107,M+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,303.0,unique_valid_peak,76
150,-2.0,107,P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,76
150,-2.0,107,M+P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,76
150,-2.0,108,M,292,294.0,2.0,2.0,True,True,True,True,2,1,303.0,unique_valid_peak,73
150,-2.0,108,P,292,295.0,3.0,3.0,False,True,True,True,2,1,303.0,unique_valid_peak,73
150,-2.0,108,Std,292,294.0,2.0,2.0,True,True,True,True,2,1,304.0,unique_valid_peak,73
150,-2.0,108,M+P,292,295.0,3.0,3.0,False,True,True,True,2,1,303.0,unique_valid_peak,73
150,-2.0,108,M+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,304.0,unique_valid_peak,73
150,-2.0,108,P+Std,292,295.0,3.0,3.0,False,True,True,True,2,1,303.0,unique_valid_peak,73
150,-2.0,108,M+P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,73
150,-2.0,109,M,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,71
150,-2.0,109,P,292,295.0,3.0,3.0,False,True,True,True,2,1,297.0,unique_valid_peak,71
150,-2.0,109,Std,292,293.0,1.0,1.0,True,True,True,True,2,1,296.0,unique_valid_peak,71
150,-2.0,109,M+P,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,71
150,-2.0,109,M+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,303.0,unique_valid_peak,71
150,-2.0,109,P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,71
150,-2.0,109,M+P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,71
150,-2.0,110,M,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,66
150,-2.0,110,P,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,66
150,-2.0,110,Std,292,292.0,0.0,0.0,True,True,True,True,2,1,303.0,unique_valid_peak,66
150,-2.0,110,M+P,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,66
150,-2.0,110,M+Std,292,293.0,1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,66
150,-2.0,110,P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,296.0,unique_valid_peak,66
150,-2.0,110,M+P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,66
150,-2.0,111,M,292,293.0,1.0,1.0,True,True,True,True,2,1,297.0,unique_valid_peak,69
150,-2.0,111,P,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,69
150,-2.0,111,Std,292,292.0,0.0,0.0,True,True,True,True,2,1,303.0,unique_valid_peak,69
150,-2.0,111,M+P,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,69
150,-2.0,111,M+Std,292,293.0,1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,69
150,-2.0,111,P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,296.0,unique_valid_peak,69
150,-2.0,111,M+P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,69
150,-2.0,112,M,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,66
150,-2.0,112,P,292,295.0,3.0,3.0,False,True,True,True,2,1,297.0,unique_valid_peak,66
150,-2.0,112,Std,292,294.0,2.0,2.0,True,True,True,True,2,1,296.0,unique_valid_peak,66
150,-2.0,112,M+P,292,295.0,3.0,3.0,False,True,True,True,2,1,297.0,unique_valid_peak,66
150,-2.0,112,M+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,303.0,unique_valid_peak,66
150,-2.0,112,P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,66
150,-2.0,112,M+P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,66
150,-2.0,113,M,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,71
150,-2.0,113,P,292,295.0,3.0,3.0,False,True,True,True,2,1,297.0,unique_valid_peak,71
150,-2.0,113,Std,292,294.0,2.0,2.0,True,True,True,True,2,1,303.0,unique_valid_peak,71
150,-2.0,113,M+P,292,295.0,3.0,3.0,False,True,True,True,2,1,297.0,unique_valid_peak,71
150,-2.0,113,M+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,71
150,-2.0,113,P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,71
150,-2.0,113,M+P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,71
150,-2.0,114,M,292,293.0,1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,68
150,-2.0,114,P,292,294.0,2.0,2.0,True,True,True,True,2,1,296.0,unique_valid_peak,68
150,-2.0,114,Std,292,293.0,1.0,1.0,True,True,True,True,2,1,295.0,unique_valid_peak,68
150,-2.0,114,M+P,292,294.0,2.0,2.0,True,True,True,True,2,1,296.0,unique_valid_peak,68
150,-2.0,114,M+Std,292,293.0,1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,68
150,-2.0,114,P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,296.0,unique_valid_peak,68
150,-2.0,114,M+P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,296.0,unique_valid_peak,68
150,-2.0,115,M,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,64
150,-2.0,115,P,292,295.0,3.0,3.0,False,True,True,True,2,1,296.0,unique_valid_peak,64
150,-2.0,115,Std,292,294.0,2.0,2.0,True,True,True,True,2,1,303.0,unique_valid_peak,64
150,-2.0,115,M+P,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,64
150,-2.0,115,M+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,296.0,unique_valid_peak,64
150,-2.0,115,P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,296.0,unique_valid_peak,64
150,-2.0,115,M+P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,296.0,unique_valid_peak,64
150,-2.0,116,M,292,295.0,3.0,3.0,False,True,True,True,2,1,304.0,unique_valid_peak,80
150,-2.0,116,P,292,295.0,3.0,3.0,False,True,True,True,2,1,304.0,unique_valid_peak,80
150,-2.0,116,Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,80
150,-2.0,116,M+P,292,295.0,3.0,3.0,False,True,True,True,2,1,304.0,unique_valid_peak,80
150,-2.0,116,M+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,304.0,unique_valid_peak,80
150,-2.0,116,P+Std,292,295.0,3.0,3.0,False,True,True,True,2,1,304.0,unique_valid_peak,80
150,-2.0,116,M+P+Std,292,295.0,3.0,3.0,False,True,True,True,2,1,304.0,unique_valid_peak,80
150,-2.0,117,M,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,60
150,-2.0,117,P,292,295.0,3.0,3.0,False,True,True,True,2,1,297.0,unique_valid_peak,60
150,-2.0,117,Std,292,294.0,2.0,2.0,True,True,True,True,2,1,303.0,unique_valid_peak,60
150,-2.0,117,M+P,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,60
150,-2.0,117,M+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,60
150,-2.0,117,P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,60
150,-2.0,117,M+P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,60
150,-2.0,118,M,292,294.0,2.0,2.0,True,True,True,True,2,1,303.0,unique_valid_peak,73
150,-2.0,118,P,292,295.0,3.0,3.0,False,True,True,True,2,1,297.0,unique_valid_peak,73
150,-2.0,118,Std,292,293.0,1.0,1.0,True,True,True,True,2,1,296.0,unique_valid_peak,73
150,-2.0,118,M+P,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,73
150,-2.0,118,M+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,303.0,unique_valid_peak,73
150,-2.0,118,P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,73
150,-2.0,118,M+P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,73
150,-2.0,119,M,292,294.0,2.0,2.0,True,True,True,True,2,1,303.0,unique_valid_peak,63
150,-2.0,119,P,292,295.0,3.0,3.0,False,True,True,True,2,1,303.0,unique_valid_peak,63
150,-2.0,119,Std,292,294.0,2.0,2.0,True,True,True,True,2,1,304.0,unique_valid_peak,63
150,-2.0,119,M+P,292,294.0,2.0,2.0,True,True,True,True,2,1,303.0,unique_valid_peak,63
150,-2.0,119,M+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,304.0,unique_valid_peak,63
150,-2.0,119,P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,303.0,unique_valid_peak,63
150,-2.0,119,M+P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,303.0,unique_valid_peak,63
150,-2.0,120,M,292,294.0,2.0,2.0,True,True,True,True,2,1,303.0,unique_valid_peak,82
150,-2.0,120,P,292,295.0,3.0,3.0,False,True,True,True,2,1,297.0,unique_valid_peak,82
150,-2.0,120,Std,292,294.0,2.0,2.0,True,True,True,True,2,1,303.0,unique_valid_peak,82
150,-2.0,120,M+P,292,295.0,3.0,3.0,False,True,True,True,2,1,297.0,unique_valid_peak,82
150,-2.0,120,M+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,303.0,unique_valid_peak,82
150,-2.0,120,P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,82
150,-2.0,120,M+P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,82
150,-2.0,121,M,292,294.0,2.0,2.0,True,True,True,True,2,1,303.0,unique_valid_peak,57
150,-2.0,121,P,292,295.0,3.0,3.0,False,True,True,True,2,1,303.0,unique_valid_peak,57
150,-2.0,121,Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,57
150,-2.0,121,M+P,292,295.0,3.0,3.0,False,True,True,True,2,1,303.0,unique_valid_peak,57
150,-2.0,121,M+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,304.0,unique_valid_peak,57
150,-2.0,121,P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,304.0,unique_valid_peak,57
150,-2.0,121,M+P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,304.0,unique_valid_peak,57
150,-2.0,122,M,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,69
150,-2.0,122,P,292,295.0,3.0,3.0,False,True,True,True,2,1,297.0,unique_valid_peak,69
150,-2.0,122,Std,292,293.0,1.0,1.0,True,True,True,True,2,1,296.0,unique_valid_peak,69
150,-2.0,122,M+P,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,69
150,-2.0,122,M+Std,292,293.0,1.0,1.0,True,True,True,True,2,1,303.0,unique_valid_peak,69
150,-2.0,122,P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,303.0,unique_valid_peak,69
150,-2.0,122,M+P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,69
150,-2.0,123,M,292,294.0,2.0,2.0,True,True,True,True,2,1,303.0,unique_valid_peak,79
150,-2.0,123,P,292,295.0,3.0,3.0,False,True,True,True,2,1,303.0,unique_valid_peak,79
150,-2.0,123,Std,292,294.0,2.0,2.0,True,True,True,True,2,1,304.0,unique_valid_peak,79
150,-2.0,123,M+P,292,295.0,3.0,3.0,False,True,True,True,2,1,303.0,unique_valid_peak,79
150,-2.0,123,M+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,79
150,-2.0,123,P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,303.0,unique_valid_peak,79
150,-2.0,123,M+P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,303.0,unique_valid_peak,79
150,-2.0,124,M,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,72
150,-2.0,124,P,292,295.0,3.0,3.0,False,True,True,True,2,1,297.0,unique_valid_peak,72
150,-2.0,124,Std,292,293.0,1.0,1.0,True,True,True,True,2,1,296.0,unique_valid_peak,72
150,-2.0,124,M+P,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,72
150,-2.0,124,M+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,303.0,unique_valid_peak,72
150,-2.0,124,P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,72
150,-2.0,124,M+P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,72
150,-2.0,125,M,292,294.0,2.0,2.0,True,True,True,True,2,1,296.0,unique_valid_peak,78
150,-2.0,125,P,292,294.0,2.0,2.0,True,True,True,True,2,1,296.0,unique_valid_peak,78
150,-2.0,125,Std,292,294.0,2.0,2.0,True,True,True,True,2,1,295.0,unique_valid_peak,78
150,-2.0,125,M+P,292,294.0,2.0,2.0,True,True,True,True,2,1,296.0,unique_valid_peak,78
150,-2.0,125,M+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,296.0,unique_valid_peak,78
150,-2.0,125,P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,296.0,unique_valid_peak,78
150,-2.0,125,M+P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,296.0,unique_valid_peak,78
150,-2.0,126,M,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,72
150,-2.0,126,P,292,295.0,3.0,3.0,False,True,True,True,2,1,297.0,unique_valid_peak,72
150,-2.0,126,Std,292,294.0,2.0,2.0,True,True,True,True,2,1,296.0,unique_valid_peak,72
150,-2.0,126,M+P,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,72
150,-2.0,126,M+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,296.0,unique_valid_peak,72
150,-2.0,126,P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,296.0,unique_valid_peak,72
150,-2.0,126,M+P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,72
150,-2.0,127,M,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,69
150,-2.0,127,P,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,69
150,-2.0,127,Std,292,292.0,0.0,0.0,True,True,True,True,2,1,296.0,unique_valid_peak,69
150,-2.0,127,M+P,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,69
150,-2.0,127,M+Std,292,293.0,1.0,1.0,True,True,True,True,2,1,296.0,unique_valid_peak,69
150,-2.0,127,P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,296.0,unique_valid_peak,69
150,-2.0,127,M+P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,69
150,-2.0,128,M,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,71
150,-2.0,128,P,292,295.0,3.0,3.0,False,True,True,True,2,1,297.0,unique_valid_peak,71
150,-2.0,128,Std,292,294.0,2.0,2.0,True,True,True,True,2,1,304.0,unique_valid_peak,71
150,-2.0,128,M+P,292,295.0,3.0,3.0,False,True,True,True,2,1,297.0,unique_valid_peak,71
150,-2.0,128,M+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,71
150,-2.0,128,P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,71
150,-2.0,128,M+P+Std,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,71
150,-2.0,129,M,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,65
150,-2.0,129,P,292,294.0,2.0,2.0,True,True,True,True,2,1,297.0,unique_valid_peak,65
150,-2.0,129,Std,292,294.0,2.0,2.0,True,True,True,True,2,1,303.0,unique_valid_peak,65
