waveform,noise_type,frequency_hz,snr_db,repeat,preprocessing,feature,window_size,pearson_r,pc_abs,label_onset,label_end,label_width_samples,label_fraction,retained_scale_count,retained_scale_fraction,true_arrival,reference_method,true_peak_sample
ricker,WGN,240,-5.0,52,CWT-calibrated_HOS-iCWT,P,31,0.6003608728846014,0.6003608728846014,295,305,11,0.011,55,0.55,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,52,CWT-calibrated_HOS-iCWT,P,33,0.5814885495892083,0.5814885495892083,295,305,11,0.011,55,0.55,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,52,CWT-calibrated_HOS-iCWT,P,35,0.5640949033386733,0.5640949033386733,295,305,11,0.011,55,0.55,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,52,CWT-calibrated_HOS-iCWT,P,37,0.5483932043604045,0.5483932043604045,295,305,11,0.011,55,0.55,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,52,CWT-calibrated_HOS-iCWT,P,39,0.5335345693325663,0.5335345693325663,295,305,11,0.011,55,0.55,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,53,CWT-calibrated_HOS-iCWT,P,3,0.6471436007737538,0.6471436007737538,295,305,11,0.011,45,0.45,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,53,CWT-calibrated_HOS-iCWT,P,5,0.7603931470225349,0.7603931470225349,295,305,11,0.011,45,0.45,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,53,CWT-calibrated_HOS-iCWT,P,7,0.8611936856124325,0.8611936856124325,295,305,11,0.011,45,0.45,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,53,CWT-calibrated_HOS-iCWT,P,9,0.9219703885847851,0.9219703885847851,295,305,11,0.011,45,0.45,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,53,CWT-calibrated_HOS-iCWT,P,11,0.9818223010526088,0.9818223010526088,295,305,11,0.011,45,0.45,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,53,CWT-calibrated_HOS-iCWT,P,13,0.924070327525278,0.924070327525278,295,305,11,0.011,45,0.45,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,53,CWT-calibrated_HOS-iCWT,P,15,0.8808890661094023,0.8808890661094023,295,305,11,0.011,45,0.45,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,53,CWT-calibrated_HOS-iCWT,P,17,0.8249479492548066,0.8249479492548066,295,305,11,0.011,45,0.45,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,53,CWT-calibrated_HOS-iCWT,P,19,0.7763845894426175,0.7763845894426175,295,305,11,0.011,45,0.45,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,53,CWT-calibrated_HOS-iCWT,P,21,0.7350722690338202,0.7350722690338202,295,305,11,0.011,45,0.45,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,53,CWT-calibrated_HOS-iCWT,P,23,0.6988068748920118,0.6988068748920118,295,305,11,0.011,45,0.45,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,53,CWT-calibrated_HOS-iCWT,P,25,0.6669836448534244,0.6669836448534244,295,305,11,0.011,45,0.45,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,53,CWT-calibrated_HOS-iCWT,P,27,0.639444605197832,0.639444605197832,295,305,11,0.011,45,0.45,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,53,CWT-calibrated_HOS-iCWT,P,29,0.615032973258219,0.615032973258219,295,305,11,0.011,45,0.45,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,53,CWT-calibrated_HOS-iCWT,P,31,0.5940505723326076,0.5940505723326076,295,305,11,0.011,45,0.45,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,53,CWT-calibrated_HOS-iCWT,P,33,0.5755587183437365,0.5755587183437365,295,305,11,0.011,45,0.45,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,53,CWT-calibrated_HOS-iCWT,P,35,0.5588739030125056,0.5588739030125056,295,305,11,0.011,45,0.45,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,53,CWT-calibrated_HOS-iCWT,P,37,0.5436539531178951,0.5436539531178951,295,305,11,0.011,45,0.45,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,53,CWT-calibrated_HOS-iCWT,P,39,0.5296184353391983,0.5296184353391983,295,305,11,0.011,45,0.45,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,54,CWT-calibrated_HOS-iCWT,P,3,0.6585778768577113,0.6585778768577113,295,305,11,0.011,47,0.47,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,54,CWT-calibrated_HOS-iCWT,P,5,0.7704856260127394,0.7704856260127394,295,305,11,0.011,47,0.47,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,54,CWT-calibrated_HOS-iCWT,P,7,0.8670340162507428,0.8670340162507428,295,305,11,0.011,47,0.47,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,54,CWT-calibrated_HOS-iCWT,P,9,0.924414147271832,0.924414147271832,295,305,11,0.011,47,0.47,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,54,CWT-calibrated_HOS-iCWT,P,11,0.9818185186698053,0.9818185186698053,295,305,11,0.011,47,0.47,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,54,CWT-calibrated_HOS-iCWT,P,13,0.9245437204083932,0.9245437204083932,295,305,11,0.011,47,0.47,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,54,CWT-calibrated_HOS-iCWT,P,15,0.8820553717500671,0.8820553717500671,295,305,11,0.011,47,0.47,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,54,CWT-calibrated_HOS-iCWT,P,17,0.8266706388645398,0.8266706388645398,295,305,11,0.011,47,0.47,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,54,CWT-calibrated_HOS-iCWT,P,19,0.7780372464158619,0.7780372464158619,295,305,11,0.011,47,0.47,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,54,CWT-calibrated_HOS-iCWT,P,21,0.73751608013263,0.73751608013263,295,305,11,0.011,47,0.47,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,54,CWT-calibrated_HOS-iCWT,P,23,0.7023718983944547,0.7023718983944547,295,305,11,0.011,47,0.47,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,54,CWT-calibrated_HOS-iCWT,P,25,0.6714876360685061,0.6714876360685061,295,305,11,0.011,47,0.47,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,54,CWT-calibrated_HOS-iCWT,P,27,0.6439408797420051,0.6439408797420051,295,305,11,0.011,47,0.47,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,54,CWT-calibrated_HOS-iCWT,P,29,0.6195469406324405,0.6195469406324405,295,305,11,0.011,47,0.47,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,54,CWT-calibrated_HOS-iCWT,P,31,0.5976355251663732,0.5976355251663732,295,305,11,0.011,47,0.47,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,54,CWT-calibrated_HOS-iCWT,P,33,0.5781625137624534,0.5781625137624534,295,305,11,0.011,47,0.47,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,54,CWT-calibrated_HOS-iCWT,P,35,0.5609864142525626,0.5609864142525626,295,305,11,0.011,47,0.47,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,54,CWT-calibrated_HOS-iCWT,P,37,0.5448843443151432,0.5448843443151432,295,305,11,0.011,47,0.47,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,54,CWT-calibrated_HOS-iCWT,P,39,0.5299076894722928,0.5299076894722928,295,305,11,0.011,47,0.47,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,55,CWT-calibrated_HOS-iCWT,P,3,0.6319695661707533,0.6319695661707533,295,305,11,0.011,54,0.54,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,55,CWT-calibrated_HOS-iCWT,P,5,0.7490153079008592,0.7490153079008592,295,305,11,0.011,54,0.54,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,55,CWT-calibrated_HOS-iCWT,P,7,0.8518403178139526,0.8518403178139526,295,305,11,0.011,54,0.54,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,55,CWT-calibrated_HOS-iCWT,P,9,0.9206429201205831,0.9206429201205831,295,305,11,0.011,54,0.54,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,55,CWT-calibrated_HOS-iCWT,P,11,0.9847767192734193,0.9847767192734193,295,305,11,0.011,54,0.54,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,55,CWT-calibrated_HOS-iCWT,P,13,0.9243076646754649,0.9243076646754649,295,305,11,0.011,54,0.54,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,55,CWT-calibrated_HOS-iCWT,P,15,0.8785998657650289,0.8785998657650289,295,305,11,0.011,54,0.54,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,55,CWT-calibrated_HOS-iCWT,P,17,0.8238990072922395,0.8238990072922395,295,305,11,0.011,54,0.54,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,55,CWT-calibrated_HOS-iCWT,P,19,0.7755974345388593,0.7755974345388593,295,305,11,0.011,54,0.54,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,55,CWT-calibrated_HOS-iCWT,P,21,0.7340677275650358,0.7340677275650358,295,305,11,0.011,54,0.54,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,55,CWT-calibrated_HOS-iCWT,P,23,0.6979214416652346,0.6979214416652346,295,305,11,0.011,54,0.54,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,55,CWT-calibrated_HOS-iCWT,P,25,0.6665340179144605,0.6665340179144605,295,305,11,0.011,54,0.54,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,55,CWT-calibrated_HOS-iCWT,P,27,0.6390185344499305,0.6390185344499305,295,305,11,0.011,54,0.54,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,55,CWT-calibrated_HOS-iCWT,P,29,0.6152707598121654,0.6152707598121654,295,305,11,0.011,54,0.54,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,55,CWT-calibrated_HOS-iCWT,P,31,0.5935772542248264,0.5935772542248264,295,305,11,0.011,54,0.54,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,55,CWT-calibrated_HOS-iCWT,P,33,0.5748865692858078,0.5748865692858078,295,305,11,0.011,54,0.54,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,55,CWT-calibrated_HOS-iCWT,P,35,0.557236006860977,0.557236006860977,295,305,11,0.011,54,0.54,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,55,CWT-calibrated_HOS-iCWT,P,37,0.5413387549897554,0.5413387549897554,295,305,11,0.011,54,0.54,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,55,CWT-calibrated_HOS-iCWT,P,39,0.5272431614020869,0.5272431614020869,295,305,11,0.011,54,0.54,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,56,CWT-calibrated_HOS-iCWT,P,3,0.6510263762915219,0.6510263762915219,295,305,11,0.011,55,0.55,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,56,CWT-calibrated_HOS-iCWT,P,5,0.7636789088356272,0.7636789088356272,295,305,11,0.011,55,0.55,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,56,CWT-calibrated_HOS-iCWT,P,7,0.8640115376793699,0.8640115376793699,295,305,11,0.011,55,0.55,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,56,CWT-calibrated_HOS-iCWT,P,9,0.9257858208088613,0.9257858208088613,295,305,11,0.011,55,0.55,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,56,CWT-calibrated_HOS-iCWT,P,11,0.9851475249888726,0.9851475249888726,295,305,11,0.011,55,0.55,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,56,CWT-calibrated_HOS-iCWT,P,13,0.9271677710608216,0.9271677710608216,295,305,11,0.011,55,0.55,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,56,CWT-calibrated_HOS-iCWT,P,15,0.8825324455955048,0.8825324455955048,295,305,11,0.011,55,0.55,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,56,CWT-calibrated_HOS-iCWT,P,17,0.8263858784268014,0.8263858784268014,295,305,11,0.011,55,0.55,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,56,CWT-calibrated_HOS-iCWT,P,19,0.7795962043924458,0.7795962043924458,295,305,11,0.011,55,0.55,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,56,CWT-calibrated_HOS-iCWT,P,21,0.7388576330859397,0.7388576330859397,295,305,11,0.011,55,0.55,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,56,CWT-calibrated_HOS-iCWT,P,23,0.7034333101477265,0.7034333101477265,295,305,11,0.011,55,0.55,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,56,CWT-calibrated_HOS-iCWT,P,25,0.6720216050501662,0.6720216050501662,295,305,11,0.011,55,0.55,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,56,CWT-calibrated_HOS-iCWT,P,27,0.644218718089563,0.644218718089563,295,305,11,0.011,55,0.55,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,56,CWT-calibrated_HOS-iCWT,P,29,0.6198003406185987,0.6198003406185987,295,305,11,0.011,55,0.55,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,56,CWT-calibrated_HOS-iCWT,P,31,0.5980917273313445,0.5980917273313445,295,305,11,0.011,55,0.55,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,56,CWT-calibrated_HOS-iCWT,P,33,0.5789131055520828,0.5789131055520828,295,305,11,0.011,55,0.55,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,56,CWT-calibrated_HOS-iCWT,P,35,0.5614041003908373,0.5614041003908373,295,305,11,0.011,55,0.55,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,56,CWT-calibrated_HOS-iCWT,P,37,0.5453292589544202,0.5453292589544202,295,305,11,0.011,55,0.55,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,56,CWT-calibrated_HOS-iCWT,P,39,0.5306542106204273,0.5306542106204273,295,305,11,0.011,55,0.55,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,57,CWT-calibrated_HOS-iCWT,P,3,0.6799516159324199,0.6799516159324199,295,305,11,0.011,56,0.56,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,57,CWT-calibrated_HOS-iCWT,P,5,0.7823673495929887,0.7823673495929887,295,305,11,0.011,56,0.56,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,57,CWT-calibrated_HOS-iCWT,P,7,0.8723836359399026,0.8723836359399026,295,305,11,0.011,56,0.56,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,57,CWT-calibrated_HOS-iCWT,P,9,0.9253590653691661,0.9253590653691661,295,305,11,0.011,56,0.56,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,57,CWT-calibrated_HOS-iCWT,P,11,0.9804089050691437,0.9804089050691437,295,305,11,0.011,56,0.56,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,57,CWT-calibrated_HOS-iCWT,P,13,0.9261336071150309,0.9261336071150309,295,305,11,0.011,56,0.56,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,57,CWT-calibrated_HOS-iCWT,P,15,0.8866213429684805,0.8866213429684805,295,305,11,0.011,56,0.56,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,57,CWT-calibrated_HOS-iCWT,P,17,0.8326206092933657,0.8326206092933657,295,305,11,0.011,56,0.56,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,57,CWT-calibrated_HOS-iCWT,P,19,0.7833172781078529,0.7833172781078529,295,305,11,0.011,56,0.56,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,57,CWT-calibrated_HOS-iCWT,P,21,0.7419807025708125,0.7419807025708125,295,305,11,0.011,56,0.56,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,57,CWT-calibrated_HOS-iCWT,P,23,0.7060809739946738,0.7060809739946738,295,305,11,0.011,56,0.56,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,57,CWT-calibrated_HOS-iCWT,P,25,0.6748417051710474,0.6748417051710474,295,305,11,0.011,56,0.56,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,57,CWT-calibrated_HOS-iCWT,P,27,0.6474539086792154,0.6474539086792154,295,305,11,0.011,56,0.56,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,57,CWT-calibrated_HOS-iCWT,P,29,0.622972497693902,0.622972497693902,295,305,11,0.011,56,0.56,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,57,CWT-calibrated_HOS-iCWT,P,31,0.601081557228747,0.601081557228747,295,305,11,0.011,56,0.56,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,57,CWT-calibrated_HOS-iCWT,P,33,0.5814651156974076,0.5814651156974076,295,305,11,0.011,56,0.56,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,57,CWT-calibrated_HOS-iCWT,P,35,0.563490052544536,0.563490052544536,295,305,11,0.011,56,0.56,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,57,CWT-calibrated_HOS-iCWT,P,37,0.5465821858320027,0.5465821858320027,295,305,11,0.011,56,0.56,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,57,CWT-calibrated_HOS-iCWT,P,39,0.5308157064169055,0.5308157064169055,295,305,11,0.011,56,0.56,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,58,CWT-calibrated_HOS-iCWT,P,3,0.6719936643772612,0.6719936643772612,295,305,11,0.011,48,0.48,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,58,CWT-calibrated_HOS-iCWT,P,5,0.7789518545560671,0.7789518545560671,295,305,11,0.011,48,0.48,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,58,CWT-calibrated_HOS-iCWT,P,7,0.8722246421306544,0.8722246421306544,295,305,11,0.011,48,0.48,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,58,CWT-calibrated_HOS-iCWT,P,9,0.9275251163754489,0.9275251163754489,295,305,11,0.011,48,0.48,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,58,CWT-calibrated_HOS-iCWT,P,11,0.9845038024694842,0.9845038024694842,295,305,11,0.011,48,0.48,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,58,CWT-calibrated_HOS-iCWT,P,13,0.9283811975658866,0.9283811975658866,295,305,11,0.011,48,0.48,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,58,CWT-calibrated_HOS-iCWT,P,15,0.8872990570463284,0.8872990570463284,295,305,11,0.011,48,0.48,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,58,CWT-calibrated_HOS-iCWT,P,17,0.8323771133963993,0.8323771133963993,295,305,11,0.011,48,0.48,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,58,CWT-calibrated_HOS-iCWT,P,19,0.7820264993101141,0.7820264993101141,295,305,11,0.011,48,0.48,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,58,CWT-calibrated_HOS-iCWT,P,21,0.7390067582182,0.7390067582182,295,305,11,0.011,48,0.48,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,58,CWT-calibrated_HOS-iCWT,P,23,0.7022180982926557,0.7022180982926557,295,305,11,0.011,48,0.48,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,58,CWT-calibrated_HOS-iCWT,P,25,0.6703373769134854,0.6703373769134854,295,305,11,0.011,48,0.48,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,58,CWT-calibrated_HOS-iCWT,P,27,0.6424470855231048,0.6424470855231048,295,305,11,0.011,48,0.48,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,58,CWT-calibrated_HOS-iCWT,P,29,0.6181243328955962,0.6181243328955962,295,305,11,0.011,48,0.48,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,58,CWT-calibrated_HOS-iCWT,P,31,0.5963491418865873,0.5963491418865873,295,305,11,0.011,48,0.48,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,58,CWT-calibrated_HOS-iCWT,P,33,0.5767702166142908,0.5767702166142908,295,305,11,0.011,48,0.48,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,58,CWT-calibrated_HOS-iCWT,P,35,0.5591156428139057,0.5591156428139057,295,305,11,0.011,48,0.48,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,58,CWT-calibrated_HOS-iCWT,P,37,0.5428910705946014,0.5428910705946014,295,305,11,0.011,48,0.48,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,58,CWT-calibrated_HOS-iCWT,P,39,0.5282619330503582,0.5282619330503582,295,305,11,0.011,48,0.48,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,59,CWT-calibrated_HOS-iCWT,P,3,0.6476765122382734,0.6476765122382734,295,305,11,0.011,45,0.45,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,59,CWT-calibrated_HOS-iCWT,P,5,0.76037180774593,0.76037180774593,295,305,11,0.011,45,0.45,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,59,CWT-calibrated_HOS-iCWT,P,7,0.8597491519731815,0.8597491519731815,295,305,11,0.011,45,0.45,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,59,CWT-calibrated_HOS-iCWT,P,9,0.9197891691696904,0.9197891691696904,295,305,11,0.011,45,0.45,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,59,CWT-calibrated_HOS-iCWT,P,11,0.9799272566497724,0.9799272566497724,295,305,11,0.011,45,0.45,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,59,CWT-calibrated_HOS-iCWT,P,13,0.9197556975247785,0.9197556975247785,295,305,11,0.011,45,0.45,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,59,CWT-calibrated_HOS-iCWT,P,15,0.8755999151608734,0.8755999151608734,295,305,11,0.011,45,0.45,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,59,CWT-calibrated_HOS-iCWT,P,17,0.8206961241156516,0.8206961241156516,295,305,11,0.011,45,0.45,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,59,CWT-calibrated_HOS-iCWT,P,19,0.7743462057068555,0.7743462057068555,295,305,11,0.011,45,0.45,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,59,CWT-calibrated_HOS-iCWT,P,21,0.7343770722406607,0.7343770722406607,295,305,11,0.011,45,0.45,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,59,CWT-calibrated_HOS-iCWT,P,23,0.6992548692554847,0.6992548692554847,295,305,11,0.011,45,0.45,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,59,CWT-calibrated_HOS-iCWT,P,25,0.6687863502324735,0.6687863502324735,295,305,11,0.011,45,0.45,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,59,CWT-calibrated_HOS-iCWT,P,27,0.6425516724045771,0.6425516724045771,295,305,11,0.011,45,0.45,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,59,CWT-calibrated_HOS-iCWT,P,29,0.6194394369522159,0.6194394369522159,295,305,11,0.011,45,0.45,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,59,CWT-calibrated_HOS-iCWT,P,31,0.5988465189139444,0.5988465189139444,295,305,11,0.011,45,0.45,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,59,CWT-calibrated_HOS-iCWT,P,33,0.5802993624394447,0.5802993624394447,295,305,11,0.011,45,0.45,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,59,CWT-calibrated_HOS-iCWT,P,35,0.5629600808893537,0.5629600808893537,295,305,11,0.011,45,0.45,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,59,CWT-calibrated_HOS-iCWT,P,37,0.5469502564883941,0.5469502564883941,295,305,11,0.011,45,0.45,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,59,CWT-calibrated_HOS-iCWT,P,39,0.5323870011079463,0.5323870011079463,295,305,11,0.011,45,0.45,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,60,CWT-calibrated_HOS-iCWT,P,3,0.6423814128022716,0.6423814128022716,295,305,11,0.011,54,0.54,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,60,CWT-calibrated_HOS-iCWT,P,5,0.756825174624175,0.756825174624175,295,305,11,0.011,54,0.54,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,60,CWT-calibrated_HOS-iCWT,P,7,0.8567304583277259,0.8567304583277259,295,305,11,0.011,54,0.54,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,60,CWT-calibrated_HOS-iCWT,P,9,0.9228963729658999,0.9228963729658999,295,305,11,0.011,54,0.54,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,60,CWT-calibrated_HOS-iCWT,P,11,0.9834574348857785,0.9834574348857785,295,305,11,0.011,54,0.54,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,60,CWT-calibrated_HOS-iCWT,P,13,0.9248537601179155,0.9248537601179155,295,305,11,0.011,54,0.54,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,60,CWT-calibrated_HOS-iCWT,P,15,0.8787435318962379,0.8787435318962379,295,305,11,0.011,54,0.54,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,60,CWT-calibrated_HOS-iCWT,P,17,0.8236357607624168,0.8236357607624168,295,305,11,0.011,54,0.54,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,60,CWT-calibrated_HOS-iCWT,P,19,0.774768894524267,0.774768894524267,295,305,11,0.011,54,0.54,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,60,CWT-calibrated_HOS-iCWT,P,21,0.7336845946641221,0.7336845946641221,295,305,11,0.011,54,0.54,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,60,CWT-calibrated_HOS-iCWT,P,23,0.6985919780009024,0.6985919780009024,295,305,11,0.011,54,0.54,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,60,CWT-calibrated_HOS-iCWT,P,25,0.6683730278087051,0.6683730278087051,295,305,11,0.011,54,0.54,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,60,CWT-calibrated_HOS-iCWT,P,27,0.6418218278598673,0.6418218278598673,295,305,11,0.011,54,0.54,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,60,CWT-calibrated_HOS-iCWT,P,29,0.6183592787209017,0.6183592787209017,295,305,11,0.011,54,0.54,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,60,CWT-calibrated_HOS-iCWT,P,31,0.5970931167465656,0.5970931167465656,295,305,11,0.011,54,0.54,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,60,CWT-calibrated_HOS-iCWT,P,33,0.578151814446469,0.578151814446469,295,305,11,0.011,54,0.54,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,60,CWT-calibrated_HOS-iCWT,P,35,0.56072331084164,0.56072331084164,295,305,11,0.011,54,0.54,295,AIC_prepeak_clean,300
ricker,WGN,240,-5.0,60,CWT-calibrated_HOS-iCWT,P,37,0.5445833525685646,0.5445833525685646,295,305,11,0.011,54,0.54,295,AIC_prepeak_clean,300
